Gene	Day49	Day56	Day72	Day91	Day126	Day189
Sm_g00010526	-4.77183159774361	-4.43079037188541	-5.13684421864267	-5.16390950301014	-4.60385315904835	-4.09951021507729
Sm_g00010527	-4.86060392979906	-4.19810032450568	-4.49706523989427	-4.4204645399312	-3.90111467630386	-3.54968075088155
Sm_g00010528	-4.30131314542099	-2.09802187702128	-2.71369605319387	-2.97053370934311	-3.95755465482149	-3.21095397093698
Sm_g00010529	-6.03005576525847	-4.19721307302326	-4.38101535403461	-4.51245383287095	-3.90648851079651	-1.74029019691527
Sm_g00010530	-3.84501621458512	-4.35649641581068	-4.02035938662448	-4.13376382353906	-3.40930624677455	-2.37248866904096
Sm_g00010533	1.12374412017697	NA	NA	NA	NA	NA
Sm_g00010534	1.82801825851447	2.18666530702565	2.44919800886755	2.29321811171281	3.15758826330073	4.3357255917773
Sm_g00010535	2.93490842005025	2.84779132995044	2.76040790218968	2.69717872950072	3.86460540801226	5.91784823637202
Sm_g00010537	-1.16088241505853	NA	-1.14281516442755	-1.0945927960692	NA	NA
Sm_g00010538	NA	1.41444704316402	1.48649320774466	1.57696133849619	1.78629543911805	2.88660961897531
Sm_g00010539	-2.62419547920612	-1.67247315027028	-2.06636797385562	-2.60207608602388	-3.04044257818249	-2.02231605301322
Sm_g00010540	-11.8510283159133	-12.0945617893915	-8.36166639202551	-10.1367508992515	-12.0848559246139	-12.4809135156084
Sm_g00010541	-3.63837674938964	NA	-3.02170820824338	-2.94672831675948	-3.73158584772938	NA
Sm_g00010542	NA	NA	1.11290043256787	NA	NA	NA
Sm_g00010543	2.31199402538116	1.68252628173392	1.90903357613025	1.61733461174995	1.47275116974402	NA
Sm_g00010545	2.21528478611415	3.00881912208257	2.11788697555809	2.25877760249398	2.49568534063379	2.03028586170354
Sm_g00010546	-1.99061720785235	NA	NA	NA	NA	NA
Sm_g00010548	-2.73707253556436	-1.93993846727632	-2.07075472853591	-2.43720270154207	-2.40334772483383	NA
Sm_g00010550	-1.05605060354776	-1.69758201213111	-1.23977696560438	-1.10266212129133	-1.21487754294533	NA
Sm_g00010551	-1.30603922789882	-1.89416918008825	-1.60813197851385	-1.42644996094595	-1.35324130294508	-1.41790988665512
Sm_g00010552	-2.74305499925745	-3.80473192231958	-3.798498976857	-4.02832980338862	-4.73590354887977	-3.59878166216148
Sm_g00010553	NA	NA	NA	NA	NA	1.21334553590759
Sm_g00010555	NA	NA	NA	NA	NA	-1.20160429696817
Sm_g00010556	-4.81892868698303	-2.42127912324424	-2.13772670948716	-2.87308841888355	-1.9258417176814	NA
Sm_g00010557	-5.2528265851191	-3.8860363369403	-5.18793826124667	-5.25910568654651	-5.21014731611416	-3.55211953279408
Sm_g00010558	-3.71608816744211	-2.20650887847218	-3.79492229296642	-3.89241917408876	-3.41447016792736	-2.12572462835846
Sm_g00010560	-2.0041451675778	-3.28759557414882	-2.73240226940417	-2.72040734736031	-2.19876612663728	NA
Sm_g00010561	NA	1.81530828087704	1.78979077290616	1.8653691476875	2.36597059198175	3.05879652325535
Sm_g00010562	2.12570205550312	2.75448506416082	2.79787453285493	2.71959141813908	2.51444544969885	2.39015945942599
Sm_g00010563	-0.998047315074291	NA	NA	NA	-0.953833672243125	-1.12730052429032
Sm_g00010564	3.61565856956079	3.76383743477485	3.67421666753764	3.70640482066664	4.44138156150957	5.81561469106068
Sm_g00010565	NA	NA	1.15394516533118	1.2070829962184	1.77652507418499	1.95732252475036
Sm_g00010566	NA	NA	NA	NA	2.27496091001972	3.68847827659366
Sm_g00010567	2.24521565973905	1.58967987400238	2.38611000151636	2.87279093820946	3.89651189178609	6.38372796397288
Sm_g00010568	NA	-1.47759308671945	NA	NA	1.09352200541011	3.8539649287926
Sm_g00010569	NA	1.2825939564513	NA	1.29665869220554	NA	1.7954650083844
Sm_g00010570	-1.32387740891355	-1.30398015660854	-2.13666312443988	-1.58909786792271	-2.28694237085113	-1.82103083898467
Sm_g00010571	NA	NA	NA	NA	1.10194075366757	NA
Sm_g00010573	2.4299866029076	2.10073214029496	2.34220126322459	2.45799886598464	2.23644611967364	1.52181069873636
Sm_g00010574	3.12224917721794	2.92375904175613	2.97227207081269	3.20580878181796	3.36232693143139	2.66866618725427
Sm_g00010575	-1.80688750149989	-1.97791666834792	-2.33607616712097	-2.24842593185521	-2.07975868443145	-1.54105431324684
Sm_g00010576	-1.82807684544452	-2.49617115876727	-2.6230462341777	-3.14656186971914	-2.64333252795675	-2.31869213208233
Sm_g00010577	1.29324776173235	0.974650942554255	1.13693804159799	1.21190582467593	1.17007501526136	1.0216225732768
Sm_g00010578	1.94921670562308	2.20079616082904	2.24684163311729	2.27801015348203	2.08488681500133	NA
Sm_g00010580	1.11570844985129	NA	NA	NA	NA	NA
Sm_g00010581	3.92439590153881	4.11679659947711	4.09755674451107	3.81101967541871	2.36455413617576	2.10344195113809
Sm_g00010583	0.98173947352329	NA	1.08409912617067	1.14484686301155	1.09133292919133	1.21341721898572
Sm_g00010584	NA	-3.62605633176987	-2.93305587669564	-2.809576825474	-3.38858828960088	-1.91674849652837
Sm_g00010585	NA	-3.36296358965342	-3.18227971477852	-2.90603102858441	-2.79576675416343	-1.39020458606802
Sm_g00010586	NA	NA	-1.02031369764465	NA	-1.014074475858	NA
Sm_g00010587	1.09513187466816	NA	NA	NA	NA	NA
Sm_g00010588	-9.78333393787013	-7.88636205170974	-7.23594064333875	-7.58479939449079	-7.96896611857248	-6.77811315428364
Sm_g00010589	NA	-2.06801408166371	-3.24448024037993	-2.72178403636529	-4.73530867448277	-2.96926400926823
Sm_g00010590	-2.92016705207081	-1.9839360942779	-2.09394843805009	-2.75698489606359	-3.8395522558246	-3.87020915038227
Sm_g00010591	NA	NA	1.2209575511255	1.05104462740373	1.2733250409235	1.79722189852065
Sm_g00010593	1.97174642359384	2.04791837544654	2.30908462164906	2.18244158236415	1.70851693900672	1.12169589372631
Sm_g00010594	-4.27586512198131	-4.17059507623797	-4.15022287945966	-4.65885608365537	-4.33902316651695	-2.53862325086499
Sm_g00010597	1.57889380099357	1.34823873074003	1.27004517676533	1.38034148653469	1.08275793903572	NA
Sm_g00010598	0.901861856042077	1.28429014919505	1.33113692732214	1.02963942481285	NA	NA
Sm_g00010599	-2.85238584417392	-2.28968313832607	-2.59573835491984	-2.49093647474281	-2.73095810059333	-2.55017691226212
Sm_g00010600	-1.25165379519866	NA	NA	NA	NA	NA
Sm_g00010602	NA	NA	NA	NA	NA	1.47262807077395
Sm_g00010605	-1.68834109718476	-1.41156384182195	-1.1494055638989	-1.584934284093	-1.36578022409668	-1.96645955812934
Sm_g00010606	NA	NA	NA	NA	NA	2.55609362933027
Sm_g00010608	NA	NA	NA	NA	NA	1.25423574902066
Sm_g00010609	-1.4257455762832	-1.32425047379586	-1.05891259442241	-1.13474559739129	-1.24145331812538	-1.6923757229913
Sm_g00010610	NA	NA	NA	NA	0.900589028110616	NA
Sm_g00010611	3.40340806457073	4.17916147397887	3.77352569431014	4.65481635724722	5.25636007732825	4.92920571965309
Sm_g00010612	NA	NA	1.37596754947489	1.37028976377852	1.4957749591665	NA
Sm_g00010613	-3.226930191565	-2.71619524701614	-2.13409969891739	-2.36679745696695	-2.18833242519874	-3.10308778052013
Sm_g00010614	2.22520694209187	2.6242403914882	3.41001386222235	3.01525895575568	2.87601107575489	2.68623472611943
Sm_g00010615	-1.6616334555199	NA	-1.92572743588835	-1.92785355648897	-2.24516048483266	NA
Sm_g00010616	1.08090200867451	1.33833837372282	1.97728556952998	1.79330872383614	1.41027307868123	1.64993117930373
Sm_g00010617	2.49491842399975	NA	-2.2164257727503	-1.65453867253364	-1.66160389370675	-2.06815470918909
Sm_g00010619	-2.44365209956106	-2.87070875340043	-3.14834666706654	-3.49501977533159	-3.1660723808567	NA
Sm_g00010620	-3.47819823561183	-3.50904055803694	-4.03145454755315	-3.96239167022598	-3.39355860872762	-1.7305560376714
Sm_g00010621	-1.41752818336321	NA	NA	NA	NA	1.58288271944424
Sm_g00010622	-2.84924436655173	-1.50448465992968	-1.56854814341567	-1.84341633751248	-1.46779724555208	NA
Sm_g00010625	NA	NA	NA	NA	1.06807189921352	1.62445856092546
Sm_g00010626	1.85751691066659	1.52336873214189	1.86607064451169	2.00580019469422	2.63316363069632	2.83938983505477
Sm_g00010627	3.66030819432179	3.19104676469949	2.72749775408645	2.90950822667398	3.21266351453465	3.67032662245889
Sm_g00010631	NA	NA	NA	-0.982466770743723	-1.2833524891654	-1.95686841409939
Sm_g00010632	NA	NA	NA	NA	0.934114916554351	0.971918461133446
Sm_g00010633	2.81768696270488	2.77129687781069	2.55328975018845	2.60657106023922	2.3661750219008	2.07401181975881
Sm_g00010634	5.38848673561676	6.06006254252268	5.80023108954894	6.6539264539469	7.48478808883809	6.95868806457583
Sm_g00010636	1.22355900723565	1.53281738823378	1.27074754274925	1.47228658343748	1.69212178521417	NA
Sm_g00010637	1.73736221825973	1.66226151909213	1.66580414877761	1.56461275909387	1.2040848256449	NA
Sm_g00010638	1.75990863349679	1.90330363467185	1.82148781864531	1.96638528245006	1.7288051380184	1.67414099885687
Sm_g00010639	2.98170844947995	2.87166387003286	2.93172895027688	3.36880869590163	3.28888269057114	4.5260379768337
Sm_g00010641	-5.0704854506334	-4.27098840531736	-5.50160438297272	-6.15983363794401	-7.31899961180282	-4.32307834981823
Sm_g00010643	0.939106163007209	NA	0.970710639441767	0.905080541689014	0.99361831461069	NA
Sm_g00010645	NA	NA	NA	NA	1.16034443476602	2.07504145251036
Sm_g00010646	NA	NA	NA	NA	-1.01757056929714	NA
Sm_g00010648	1.12155534786008	NA	NA	0.903550180332054	1.24518242768287	1.38591965312216
Sm_g00010650	-1.42537628148948	NA	NA	-0.971439474840861	NA	NA
Sm_g00010651	1.08525517407093	NA	1.09466073163601	1.31244604784197	1.57985586234416	3.06702328235128
Sm_g00010652	NA	NA	NA	NA	1.39159984103096	2.40278413318263
Sm_g00010653	3.92492992296734	2.88337507539932	3.44304446714909	3.62922164152386	4.42967408385014	6.15892984858606
Sm_g00010655	NA	NA	-2.83922928209376	-1.99741975937842	-1.80476760952815	NA
Sm_g00010656	NA	NA	NA	1.04753438625625	NA	NA
Sm_g00010660	-3.13294818545463	-4.68086600682189	-4.74421233525646	-3.64294878864272	-4.08626892974404	-4.40951696929628
Sm_g00010662	-4.22253060128915	-4.23497511276516	-4.1226767953384	-4.55231379091444	-4.78262372072823	-4.27286968147138
Sm_g00010663	-3.97679726662838	-3.90723943826736	-3.67097760843638	-3.79661171935498	-3.4608109647853	-3.30016270109344
Sm_g00010664	-1.65849488747639	-0.814926611980158	-1.12405185821408	-1.04721031875257	-1.10807940926144	NA
Sm_g00010665	NA	NA	NA	NA	NA	2.32897260950846
Sm_g00010666	2.6676187260689	NA	2.62352924750428	3.27917624529429	4.41097958102988	3.97566945523304
Sm_g00010669	NA	NA	NA	NA	NA	1.24493558553929
Sm_g00010670	NA	-1.0818256626874	-1.20539460305881	-1.26074095344631	-1.58950203294795	-1.75399869382291
Sm_g00010672	2.13093946642558	2.04269601662538	2.0650513761332	2.17895548161771	2.32699852337139	1.8509452738454
Sm_g00010673	-9.05074203146405	-8.28269172974641	-8.04698574665892	-9.33531888496505	-9.60005101623602	-8.20856779679089
Sm_g00010674	2.91821868069823	2.03919554641323	2.45996822299534	2.5479457290811	2.98789172372085	2.69916436436495
Sm_g00010676	1.60216266833805	2.12558636667983	2.13220308438739	2.48193178039806	2.45311782493628	1.33801399198108
Sm_g00010679	-14.0242474935094	-9.04466651021361	-9.44323582205738	-8.97492429568537	-10.474363126164	-11.7894632229131
Sm_g00010680	NA	NA	NA	NA	NA	-1.55331196191809
Sm_g00010681	-4.86993673973719	-3.98349913727713	-5.05267605422113	-4.700141356925	-5.51688015979291	-5.75605115687976
Sm_g00010682	-8.1721161275505	-6.45837369884652	-7.1858426576869	-9.2977968501505	-8.52948095985817	-6.31829796988263
Sm_g00010683	-0.960313252645001	-0.939319851397995	-0.954526023565664	-0.932843927195594	-0.905199882042031	NA
Sm_g00010684	NA	NA	0.934858626664189	NA	0.983006684332937	0.863116526655273
Sm_g00010687	5.37150396831734	5.64106860672951	5.81683722562538	5.98009947273107	6.03701549554379	5.44304740358155
Sm_g00010688	NA	NA	-0.942137276280242	NA	-1.11916834163689	-1.30113664342353
Sm_g00010689	NA	NA	NA	NA	1.37052824721398	1.42100837850104
Sm_g00010692	-1.12841472635719	NA	NA	NA	NA	1.11415243478856
Sm_g00010693	-7.91226331182583	-7.20548081621099	-7.93373405044844	-8.1883219203222	-8.32639282582432	-6.66280271931217
Sm_g00010694	-3.93084527766267	-2.49003691423014	-4.02657200105384	-3.25574707596225	-3.5797968071888	-1.8527774821941
Sm_g00010696	-5.58303090983555	-5.64901039534863	-5.53973929969144	-5.87199567071534	-6.99136085076665	-5.76663881253319
Sm_g00010697	1.53662865740618	NA	NA	NA	NA	NA
Sm_g00010698	2.46323303111513	2.27818165398421	2.15079380976664	2.29308927520768	2.28973933739461	1.49785262218397
Sm_g00010699	3.76900456863957	2.86476242315832	3.02195991524641	3.65045388500485	4.32353320457423	3.8342876031949
Sm_g00010700	NA	NA	NA	NA	0.855156752491734	1.46831509126774
Sm_g00010701	2.50393246554381	1.9364749899239	2.2522199305132	2.03301541154341	2.27881382212429	2.33073938104714
Sm_g00010702	1.88339653496487	NA	NA	NA	NA	NA
Sm_g00010703	NA	NA	NA	NA	0.950621050291311	1.32765937685192
Sm_g00010704	-3.1837548085672	-2.05485449809889	-2.97398981085223	-2.7482453994368	-3.39130002121421	-3.36224895530627
Sm_g00010705	NA	NA	-1.46828944102885	-1.35532283226582	-1.50040843956284	-2.04191715080996
Sm_g00010706	-1.94323534950861	-1.80654674759115	-1.52010858442036	-1.72264201207993	-1.64926780923785	NA
Sm_g00010707	1.88079253480752	1.7042506241103	1.64347952161488	1.7324359865345	2.01834634066006	2.35968339527889
Sm_g00010708	1.04700547502539	1.02134309868786	1.19765578024842	1.22565962856288	1.60714680856254	1.48976702878109
Sm_g00010709	NA	NA	0.961863157536498	1.03756002643219	1.12447233223775	1.32183647562623
Sm_g00010710	1.68540525264242	1.72877147386866	1.79235360212177	1.83605971658863	2.14213528321948	1.53143293877516
Sm_g00010711	2.11661440466435	2.08665661175015	1.8657645166189	2.16015100377655	2.18239658583561	1.31844467744126
Sm_g00010712	4.66954735475164	5.45202604621474	6.28442658678914	4.44016514074226	4.0484644417234	4.7440155736619
Sm_g00010714	5.89973749455662	5.57846870544507	5.06862928977629	5.76003816582581	5.48060211291696	4.63154553339764
Sm_g00010715	-8.50207044454796	-7.17530871425967	-7.6816700709552	-10.0206191970833	-8.27088823468503	-5.79608182531933
Sm_g00010717	NA	NA	NA	NA	NA	-1.11798302407546
Sm_g00010719	NA	NA	-1.07629415131624	-1.09773408845957	-1.10839820416089	NA
Sm_g00010720	NA	NA	NA	NA	NA	-1.61155073326656
Sm_g00010721	2.48056829401216	3.31612966278035	2.43462174288025	2.66534921538	2.20079822464471	2.12260133754437
Sm_g00010722	NA	NA	NA	NA	0.816522307619753	1.50034988554043
Sm_g00010723	NA	NA	-1.13992811307808	-0.996258380196566	-1.33449465102584	-1.62681157448133
Sm_g00010724	-5.7278148693568	-5.89295599442608	-6.35926438817414	-6.50661280854197	-7.71575270425541	-8.70618698917475
Sm_g00010728	-4.16004568447137	-2.71905921994197	-2.51185398764273	-3.63964206088448	-3.97080337067083	-3.76078833354786
Sm_g00010729	-3.72422413182558	-2.31223977438721	-1.74182288154821	-3.18465652549989	-3.65515497414291	-5.70185752048347
Sm_g00010730	-4.50069079865009	-2.80341493519443	-2.7573247047749	-3.24609213253936	-3.57924705073973	-4.71092261365736
Sm_g00010731	-4.07601458512434	-2.89493296077924	-2.96122563126834	-3.15402407006579	-4.71255354063462	-5.35126517362704
Sm_g00010732	-3.90066645492136	-2.59552657758825	-2.86208776720229	-2.9435465619096	-3.63027875008983	-3.53495867472866
Sm_g00010733	-4.2993716335103	-2.74859903165475	-2.94113919286712	-2.91271943166118	-3.54644938992675	-4.77712001346874
Sm_g00010734	1.64584856635907	2.07875401447147	2.01521806788132	2.02841086751326	1.89449418887489	1.56238951024486
Sm_g00010739	NA	NA	NA	NA	NA	-1.02474012976709
Sm_g00010743	NA	NA	NA	NA	NA	0.829693784264849
Sm_g00010744	2.92412299843159	2.73138646367963	3.09329716351715	3.16604283498344	3.67930194458122	3.64877198229052
Sm_g00010745	-2.54065962417056	-3.10830669984964	-2.7217557189151	-2.60984837167443	-2.18629762817951	-1.81237333794598
Sm_g00010746	1.19153569122451	1.15628234708809	1.14453125882172	1.00517102355396	NA	NA
Sm_g00010747	3.65527332087526	3.81100037983044	3.41751827309166	3.52825316793159	3.37256389354628	3.11866468602614
Sm_g00010748	2.08366120905677	2.55248990830287	2.29108784131033	2.09992182085019	1.520195977739	NA
Sm_g00010749	-2.031736980546	-1.83462662734251	-2.55964994581878	-2.72978654839462	-2.58447034667	-2.70483968600273
Sm_g00010750	-1.82838241578171	-1.65573418597993	-2.34861869401605	-2.62279986521701	-2.80452850053408	-2.34188379217341
Sm_g00010751	-2.96118370172473	-4.15699072866904	-4.40333730494751	-3.8745914164683	-5.65085829749158	-5.29131394286087
Sm_g00010752	-2.49836817864842	-2.95615999015711	-3.50595712807411	-3.94639160394349	-3.75743472729674	NA
Sm_g00010753	2.13676984677557	2.08414814789723	1.39360397380341	2.00037186668602	2.1593359092228	NA
Sm_g00010754	3.4263562393265	3.6551863513957	3.37177578042265	3.99062614847524	4.31729155161736	3.37839167595803
Sm_g00010755	-1.31111727974508	NA	NA	NA	NA	NA
Sm_g00010760	1.63606609072467	1.23068699866241	1.34850708087874	1.73493270725564	1.9807106154366	1.78683415400919
Sm_g00010761	NA	1.53048007805332	NA	NA	NA	NA
Sm_g00010762	4.16402773498538	2.54686754251059	2.95477995894138	3.62199188746493	3.43474282567943	3.02908701031286
Sm_g00010763	1.47176833849627	NA	NA	NA	1.11029686970667	1.75818912161899
Sm_g00010764	NA	-2.80390131884412	-2.95357433274987	-2.79350544589595	-2.26790087906435	-1.33038331813929
Sm_g00010765	NA	-2.85689436298505	-2.60148323239087	-2.70379204629524	-1.85186731112228	NA
Sm_g00010766	NA	NA	-0.974374063992541	NA	NA	NA
Sm_g00010767	1.79810456317118	1.38953421508566	1.08848373806488	1.32921013305668	1.21652810989593	1.02079598497494
Sm_g00010768	1.8927270578077	1.01318785515035	1.24069354506839	1.51891758044401	1.6128146817915	2.26341936675766
Sm_g00010769	-1.80841513755044	-0.916557471683322	-1.52974932874337	-1.53807357605112	-1.5698870362854	NA
Sm_g00010772	NA	1.23772070171078	1.14373959185219	1.05709920849269	NA	NA
Sm_g00010773	NA	1.31757189326032	1.18353843516398	1.07551490561406	1.04476491739548	NA
Sm_g00010774	NA	NA	NA	NA	1.43097370257761	1.89988213962806
Sm_g00010775	NA	NA	NA	NA	1.21765529471716	1.66539619422767
Sm_g00010776	NA	NA	NA	NA	1.28844844267452	2.03778373468092
Sm_g00010777	NA	1.20813731342586	1.12104423036865	NA	1.34719691945395	1.89391620058781
Sm_g00010778	NA	NA	NA	NA	1.07245269968134	1.29668027149375
Sm_g00010779	-1.95932365548664	-1.70243456463944	-2.73132949446993	-1.88155411743309	-2.0935968579735	-1.84666076094772
Sm_g00010780	4.09599012365679	3.41582586669501	3.78436635222224	4.0017867087322	4.2146966206459	3.59349740834422
Sm_g00010781	NA	NA	NA	4.50402820794731	4.06128440237988	3.98986616269155
Sm_g00010783	NA	1.07256076769735	0.953292066610687	0.996407817787957	1.31571242361918	NA
Sm_g00010786	2.09256715231807	1.68470672859296	1.82523095237756	1.97916505138478	1.79669928444425	NA
Sm_g00010788	NA	NA	-1.5379529333815	-1.61737196953769	-2.28723124483429	-2.36119974217916
Sm_g00010789	0.989059065657511	NA	NA	NA	NA	NA
Sm_g00010791	1.38906278716277	1.25536770936955	NA	NA	NA	1.5403832719664
Sm_g00010792	1.52669280056624	NA	NA	NA	1.33314772235402	1.78027218524871
Sm_g00010794	NA	1.2486333005693	1.11632773585881	NA	NA	-1.25100089185007
Sm_g00010795	NA	1.04405981444602	NA	NA	NA	-1.23434981231578
Sm_g00010796	NA	NA	1.01869590827387	NA	1.06636911711461	NA
Sm_g00010797	-5.50964527047894	-5.01562360317551	-6.39932399474335	-5.53942270791811	-5.61915366522661	-3.4401034122054
Sm_g00010798	-4.86525599237278	-4.60740224231833	-6.52462028085169	-5.12699891668694	-4.48362086856539	-3.33519155914898
Sm_g00010801	3.45273252403982	2.09064140058779	2.55073595068296	2.62385317674178	3.32992611026289	3.33486524828406
Sm_g00010802	4.48474628225936	3.41076990863565	3.99941035649403	4.65628156585981	5.3587864053212	5.5243934607562
Sm_g00010805	NA	-2.61708778569832	-2.71403278063696	-2.25988009958648	-2.27340599499406	NA
